"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"225","ASV_372","Low","255365","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera brydei"
"226","ASV_373","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"227","ASV_374","Low","160721","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus itajara"
"228","ASV_375","High","3053191","Eukaryota","Chordata","Chondrichthyes","Orectolobiformes","Stegostomatidae","Stegostoma","Stegostoma tigrinum"
"229","ASV_376","Low","9770","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus"
"230","ASV_377","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"231","ASV_378","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"232","ASV_379","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"233","ASV_380","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"234","ASV_381","Low","9612","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"235","ASV_382","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"236","ASV_383","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"237","ASV_384","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"238","ASV_385","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"239","ASV_386","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"240","ASV_387","Low","160721","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus itajara"
"241","ASV_388","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"242","ASV_389","Low","58085","Eukaryota","Chordata","Mammalia","Chiroptera","Pteropodidae","Syconycteris","Syconycteris australis"
"243","ASV_390","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"244","ASV_391","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"245","ASV_392","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"246","ASV_393","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"247","ASV_394","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"248","ASV_396","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"249","ASV_397","Low","9773","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae"
"250","ASV_398","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis",NA
"251","ASV_399","Low","283924","Eukaryota","Chordata","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus tolai"
"252","ASV_400","Low","36212","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus trachurus"
"253","ASV_402","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"254","ASV_403","Low","58085","Eukaryota","Chordata","Mammalia","Chiroptera","Pteropodidae","Syconycteris","Syconycteris australis"
"255","ASV_404","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"256","ASV_405","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"257","ASV_406","Low","47308","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Neogobius","Neogobius melanostomus"
"258","ASV_407","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"259","ASV_409","Low","283924","Eukaryota","Chordata","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus tolai"
"260","ASV_410","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"261","ASV_411","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"262","ASV_412","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"263","ASV_413","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"264","ASV_414","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"265","ASV_416","High","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"266","ASV_417","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"267","ASV_419","Low","75014","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus"
"268","ASV_421","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"269","ASV_422","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"270","ASV_423","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"271","ASV_424","Low","9720","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina"
"272","ASV_425","Low","9986","Eukaryota","Chordata","Mammalia","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus"
"273","ASV_426","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"274","ASV_427","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"275","ASV_428","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"276","ASV_430","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"277","ASV_431","Low","2268204","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","","","Thermoplasmatales archaeon"
"278","ASV_432","Low","283924","Eukaryota","Chordata","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus tolai"
"279","ASV_434","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"280","ASV_436","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"281","ASV_437","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"282","ASV_438","High-MH","None","Eukaryota","Chordata","Mammalia","Primates","Hominidae",NA,NA
"283","ASV_439","Low","9731","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Globicephala","Globicephala melas"
"284","ASV_440","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"285","ASV_442","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"286","ASV_443","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"287","ASV_444","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"288","ASV_445","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"289","ASV_446","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"290","ASV_447","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"291","ASV_448","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"292","ASV_449","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"293","ASV_452","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"294","ASV_453","Low","111789","","","","","","","eukaryotic synthetic construct"
"295","ASV_454","Low","9768","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera borealis"
"296","ASV_455","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"297","ASV_456","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"298","ASV_457","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"299","ASV_458","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"300","ASV_459","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"301","ASV_460","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"302","ASV_461","None","None",NA,NA,NA,NA,NA,NA,NA
"303","ASV_462","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"304","ASV_466","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"305","ASV_467","Low","2587865","Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. THAF190c"
"306","ASV_468","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"307","ASV_469","Low","9739","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Tursiops","Tursiops truncatus"
"308","ASV_470","Low","71115","Eukaryota","Chordata","Mammalia","Carnivora","Nandiniidae","Nandinia","Nandinia binotata"
"309","ASV_471","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"310","ASV_472","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"311","ASV_473","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"312","ASV_474","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"313","ASV_475","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"314","ASV_476","None","None",NA,NA,NA,NA,NA,NA,NA
"315","ASV_477","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"316","ASV_478","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"317","ASV_480","Low","9773","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae"
"318","ASV_485","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"319","ASV_487","Low","9773","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae"
"320","ASV_489","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"321","ASV_490","Low","9735","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella attenuata"
"322","ASV_494","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"323","ASV_495","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"324","ASV_497","High","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"325","ASV_498","High","396787","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus kasmira"
"326","ASV_499","Low","2026735","Bacteria","Myxococcota","Myxococcia","","","","Deltaproteobacteria bacterium"
"327","ASV_503","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"328","ASV_511","High","241271","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Cheilinus","Cheilinus undulatus"
"329","ASV_518","None","None",NA,NA,NA,NA,NA,NA,NA
"330","ASV_527","Low","3053191","Eukaryota","Chordata","Chondrichthyes","Orectolobiformes","Stegostomatidae","Stegostoma","Stegostoma tigrinum"
"331","ASV_534","High","8467","Eukaryota","Chordata","","Testudines","Cheloniidae","Caretta","Caretta caretta"
