"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"229","ASV_271","Low","215414","Eukaryota","Chordata","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","Lycenchelys sarsii"
"230","ASV_272","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"231","ASV_274","High","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"232","ASV_275","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"233","ASV_277","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"234","ASV_279","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"235","ASV_281","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"236","ASV_282","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"237","ASV_283","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"238","ASV_284","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"239","ASV_286","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"240","ASV_287","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"241","ASV_288","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"242","ASV_289","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"243","ASV_290","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"244","ASV_291","Low","111789","","","","","","","eukaryotic synthetic construct"
"245","ASV_292","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"246","ASV_293","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena",NA
"247","ASV_294","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"248","ASV_295","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"249","ASV_296","Low","9615","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"250","ASV_297","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"251","ASV_299","Low","8204","Eukaryota","Chordata","Actinopteri","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus"
"252","ASV_300","High-MH","None","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae",NA,NA
"253","ASV_301","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"254","ASV_302","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"255","ASV_304","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"256","ASV_305","High","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"257","ASV_306","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"258","ASV_307","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"259","ASV_308","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"260","ASV_309","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"261","ASV_310","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"262","ASV_312","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"263","ASV_313","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"264","ASV_315","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"265","ASV_316","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"266","ASV_317","Low","215424","Eukaryota","Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes vahlii"
"267","ASV_318","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"268","ASV_319","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"269","ASV_320","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"270","ASV_321","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"271","ASV_322","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"272","ASV_323","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"273","ASV_324","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"274","ASV_325","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"275","ASV_327","Low","9938","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis","Ovis aries"
"276","ASV_328","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"277","ASV_329","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"278","ASV_330","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"279","ASV_331","None","None",NA,NA,NA,NA,NA,NA,NA
"280","ASV_334","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"281","ASV_335","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"282","ASV_336","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"283","ASV_337","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"284","ASV_338","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"285","ASV_339","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"286","ASV_340","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"287","ASV_341","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"288","ASV_342","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"289","ASV_343","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"290","ASV_344","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena",NA
"291","ASV_346","High-MH","None","Eukaryota","Chordata","Actinopteri","Gadiformes","Gadidae",NA,NA
"292","ASV_347","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"293","ASV_348","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"294","ASV_350","Low","394696","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes mentella"
"295","ASV_351","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"296","ASV_352","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"297","ASV_353","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"298","ASV_355","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"299","ASV_356","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"300","ASV_358","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"301","ASV_359","High-MH","None","Eukaryota","Chordata","Actinopteri","Perciformes","Zoarcidae",NA,NA
"302","ASV_361","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"303","ASV_362","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"304","ASV_363","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"305","ASV_364","High","27608","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Cephalorhynchus","Cephalorhynchus eutropia"
"306","ASV_367","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"307","ASV_368","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"308","ASV_371","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"309","ASV_372","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"310","ASV_373","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"311","ASV_376","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"312","ASV_377","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"313","ASV_378","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"314","ASV_379","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"315","ASV_380","Low","948067","Eukaryota","Chordata","Actinopteri","Perciformes","Zoarcidae","Ophthalmolycus","Ophthalmolycus amberensis"
"316","ASV_381","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"317","ASV_384","Low","9718","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Pusa","Pusa hispida"
"318","ASV_385","Low","34817","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides"
"319","ASV_386","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"320","ASV_387","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"321","ASV_389","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"322","ASV_392","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"323","ASV_393","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"324","ASV_394","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"325","ASV_396","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"326","ASV_398","Low","111789","","","","","","","eukaryotic synthetic construct"
"327","ASV_400","Low","8204","Eukaryota","Chordata","Actinopteri","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus"
"328","ASV_401","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"329","ASV_402","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"330","ASV_403","Low","146480","Eukaryota","Chordata","Actinopteri","Uranoscopiformes","Ammodytidae","Ammodytes","Ammodytes marinus"
"331","ASV_405","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"332","ASV_406","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"333","ASV_407","High-MH","None","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae",NA,NA
"334","ASV_411","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"335","ASV_416","High","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"336","ASV_417","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"337","ASV_419","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"338","ASV_424","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"339","ASV_425","High-MH","None","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae",NA,NA
"340","ASV_426","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"341","ASV_427","Low","9615","Eukaryota","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus"
"342","ASV_428","High-MH","None","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA
"343","ASV_429","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"344","ASV_430","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"345","ASV_431","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"346","ASV_432","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"347","ASV_436","Low","948067","Eukaryota","Chordata","Actinopteri","Perciformes","Zoarcidae","Ophthalmolycus","Ophthalmolycus amberensis"
"348","ASV_438","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"349","ASV_439","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"350","ASV_440","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"351","ASV_442","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"352","ASV_443","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"353","ASV_444","Low","56726","Eukaryota","Chordata","Actinopteri","Perciformes","Pholidae","Pholis","Pholis gunnellus"
"354","ASV_445","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"355","ASV_446","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"356","ASV_449","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"357","ASV_450","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"358","ASV_451","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"359","ASV_454","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"360","ASV_455","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"361","ASV_457","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA
"362","ASV_458","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"363","ASV_459","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus",NA
"364","ASV_460","Low","9938","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis","Ovis aries"
"365","ASV_464","Low","111789","","","","","","","eukaryotic synthetic construct"
"366","ASV_465","Low","980336","Eukaryota","Chordata","Actinopteri","Perciformes","Stichaeidae","Lumpenus","Lumpenus fabricii"
"367","ASV_467","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"368","ASV_471","Low","1604048","Eukaryota","Chordata","Aves","Galliformes","Phasianidae","Lagopus","Lagopus muta"
"369","ASV_472","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"370","ASV_473","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"371","ASV_474","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"372","ASV_477","High-MH","None","Eukaryota","Chordata","Actinopteri","Perciformes",NA,NA,NA
"373","ASV_478","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"374","ASV_479","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"375","ASV_480","Low","394696","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes mentella"
"376","ASV_483","Low","9913","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"377","ASV_484","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"378","ASV_485","Low","215424","Eukaryota","Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes vahlii"
"379","ASV_486","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"380","ASV_487","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"381","ASV_488","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"382","ASV_490","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"383","ASV_491","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"384","ASV_492","Low","90247","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus obliquidens"
"385","ASV_493","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"386","ASV_494","Low","9938","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis","Ovis aries"
"387","ASV_495","High","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"388","ASV_496","Low","9938","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis","Ovis aries"
"389","ASV_498","Low","1604048","Eukaryota","Chordata","Aves","Galliformes","Phasianidae","Lagopus","Lagopus muta"
"390","ASV_499","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"391","ASV_500","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"392","ASV_502","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"393","ASV_503","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"394","ASV_504","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"395","ASV_505","High","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"396","ASV_506","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"397","ASV_508","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"398","ASV_509","Low","9938","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis","Ovis aries"
"399","ASV_510","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"400","ASV_513","Low","34817","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides"
"401","ASV_514","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"402","ASV_515","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"403","ASV_516","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"404","ASV_517","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"405","ASV_518","Low","8204","Eukaryota","Chordata","Actinopteri","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus"
"406","ASV_519","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"407","ASV_520","Low","111789","","","","","","","eukaryotic synthetic construct"
"408","ASV_522","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"409","ASV_523","High-MH","None","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sprattus",NA
"410","ASV_524","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"411","ASV_525","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"412","ASV_528","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"413","ASV_529","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"414","ASV_530","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"415","ASV_531","Low","34817","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides"
"416","ASV_532","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"417","ASV_534","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"418","ASV_535","Low","7950","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea harengus"
"419","ASV_536","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"420","ASV_538","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"421","ASV_539","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"422","ASV_540","Low","980336","Eukaryota","Chordata","Actinopteri","Perciformes","Stichaeidae","Lumpenus","Lumpenus fabricii"
"423","ASV_543","High","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"424","ASV_544","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"425","ASV_546","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"426","ASV_547","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"427","ASV_548","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"428","ASV_550","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"429","ASV_552","Low","980336","Eukaryota","Chordata","Actinopteri","Perciformes","Stichaeidae","Lumpenus","Lumpenus fabricii"
"430","ASV_553","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"431","ASV_554","None","None",NA,NA,NA,NA,NA,NA,NA
"432","ASV_555","Low","34817","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides"
"433","ASV_556","Low","34817","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides platessoides"
"434","ASV_557","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"435","ASV_559","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"436","ASV_560","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"437","ASV_562","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"438","ASV_564","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"439","ASV_565","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"440","ASV_566","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"441","ASV_568","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"442","ASV_569","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"443","ASV_570","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"444","ASV_571","High","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"445","ASV_572","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"446","ASV_573","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"447","ASV_574","Low","9773","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae"
"448","ASV_575","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"449","ASV_576","Low","27606","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Eubalaena","Eubalaena glacialis"
"450","ASV_578","Low","111789","","","","","","","eukaryotic synthetic construct"
"451","ASV_580","High","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"452","ASV_581","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"453","ASV_582","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
"454","ASV_583","Low","39090","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca largha"
