"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"28","ASV_29","High-MH","None","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database"
"29","ASV_31","Low","124756","Eukaryota","Chordata","Mammalia","Chiroptera","Rhinopomatidae","Rhinopoma","Rhinopoma hardwickii"
"30","ASV_33","High-MH","None","Eukaryota","Chordata","Actinopteri","Cypriniformes","Cyprinidae",NA,NA
"31","ASV_34","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"32","ASV_35","High","1182252","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax funebris"
"33","ASV_36","High-MH","None","Eukaryota","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Neolissochilus",NA
"34","ASV_37","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"35","ASV_38","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"36","ASV_39","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"37","ASV_40","Low","39304","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Erignathus","Erignathus barbatus"
"38","ASV_41","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"39","ASV_42","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"40","ASV_43","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"41","ASV_44","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"42","ASV_45","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"43","ASV_46","High","9720","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca vitulina"
"44","ASV_47","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"45","ASV_48","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"46","ASV_49","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"47","ASV_51","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"48","ASV_52","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"49","ASV_53","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"50","ASV_54","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"51","ASV_55","High","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"52","ASV_56","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"53","ASV_59","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"54","ASV_60","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"55","ASV_61","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"56","ASV_62","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"57","ASV_63","Low","9773","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Megaptera","Megaptera novaeangliae"
"58","ASV_64","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"59","ASV_65","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"60","ASV_66","High","160721","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus itajara"
"61","ASV_68","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"62","ASV_69","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"63","ASV_70","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"64","ASV_71","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"65","ASV_72","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"66","ASV_73","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"67","ASV_74","High","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"68","ASV_75","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"69","ASV_76","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"70","ASV_77","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"71","ASV_78","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"72","ASV_79","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"73","ASV_80","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"74","ASV_81","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"75","ASV_82","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"76","ASV_83","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"77","ASV_84","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"78","ASV_85","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"79","ASV_86","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"80","ASV_87","Low","58085","Eukaryota","Chordata","Mammalia","Chiroptera","Pteropodidae","Syconycteris","Syconycteris australis"
"81","ASV_88","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"82","ASV_89","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"83","ASV_90","High","40151","Eukaryota","Chordata","Mammalia","Artiodactyla","Monodontidae","Monodon","Monodon monoceros"
"84","ASV_91","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"85","ASV_92","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"86","ASV_94","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"87","ASV_95","Low","124756","Eukaryota","Chordata","Mammalia","Chiroptera","Rhinopomatidae","Rhinopoma","Rhinopoma hardwickii"
"88","ASV_96","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"89","ASV_97","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"90","ASV_98","High","118141","Eukaryota","Chordata","Actinopteri","Elopiformes","Megalopidae","Megalops","Megalops cyprinoides"
"91","ASV_99","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"92","ASV_100","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"93","ASV_101","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"94","ASV_102","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"95","ASV_103","High","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"96","ASV_105","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"97","ASV_106","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"98","ASV_107","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"99","ASV_108","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"100","ASV_109","Low","111789","","","","","","","eukaryotic synthetic construct"
"101","ASV_110","High-MH","None","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database"
"102","ASV_111","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"103","ASV_112","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"104","ASV_113","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"105","ASV_114","Low","111789","","","","","","","eukaryotic synthetic construct"
"106","ASV_115","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"107","ASV_118","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"108","ASV_119","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"109","ASV_120","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"110","ASV_122","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"111","ASV_123","High","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"112","ASV_124","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"113","ASV_125","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"114","ASV_126","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"115","ASV_127","High","7883","Eukaryota","Chordata","","Ceratodontiformes","Lepidosirenidae","Lepidosiren","Lepidosiren paradoxa"
"116","ASV_128","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"117","ASV_129","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"118","ASV_130","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"119","ASV_131","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"120","ASV_132","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"121","ASV_133","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"122","ASV_134","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"123","ASV_135","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"124","ASV_136","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"125","ASV_137","High","3053191","Eukaryota","Chordata","Chondrichthyes","Orectolobiformes","Stegostomatidae","Stegostoma","Stegostoma tigrinum"
"126","ASV_138","High","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"127","ASV_139","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"128","ASV_140","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"129","ASV_142","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"130","ASV_143","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"131","ASV_144","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"132","ASV_145","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"133","ASV_146","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"134","ASV_147","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"135","ASV_148","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"136","ASV_149","High","137080","Eukaryota","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Garra","Garra rufa"
"137","ASV_150","Low","48744","Eukaryota","Chordata","Mammalia","Artiodactyla","Ziphiidae","Hyperoodon","Hyperoodon ampullatus"
"138","ASV_151","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"139","ASV_152","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"140","ASV_153","High","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"141","ASV_154","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"142","ASV_156","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"143","ASV_157","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"144","ASV_158","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"145","ASV_159","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"146","ASV_161","Low","111789","","","","","","","eukaryotic synthetic construct"
"147","ASV_162","High-MH","None","Eukaryota","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Neolissochilus",NA
"148","ASV_164","High","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"149","ASV_165","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"150","ASV_166","High-MH","None","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus",NA
"151","ASV_167","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"152","ASV_168","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"153","ASV_169","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"154","ASV_170","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"155","ASV_172","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"156","ASV_173","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"157","ASV_175","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"158","ASV_176","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"159","ASV_177","Low","27602","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenidae","Balaena","Balaena mysticetus"
"160","ASV_178","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"161","ASV_179","Low","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"162","ASV_181","Low","9731","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Globicephala","Globicephala melas"
"163","ASV_182","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"164","ASV_184","High","75014","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus"
"165","ASV_185","Low","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"166","ASV_186","Low","9823","Eukaryota","Chordata","Mammalia","Artiodactyla","Suidae","Sus","Sus scrofa"
"167","ASV_187","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"168","ASV_188","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"169","ASV_189","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"170","ASV_190","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"171","ASV_191","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"172","ASV_192","High","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"173","ASV_193","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"174","ASV_194","High","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"175","ASV_195","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"176","ASV_196","High-MH","None","Eukaryota","Chordata","Actinopteri","Osmeriformes",NA,NA,NA
"177","ASV_197","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"178","ASV_198","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"179","ASV_199","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"180","ASV_200","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"181","ASV_201","High","1182252","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax funebris"
"182","ASV_202","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"183","ASV_203","High-MH","None","Eukaryota","Chordata","Mammalia","Primates","Hominidae",NA,NA
"184","ASV_204","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"185","ASV_205","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"186","ASV_206","High-MH","None","Eukaryota","Chordata","Actinopteri","Siluriformes","Loricariidae","Hypostomus",NA
"187","ASV_207","High","27610","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Lagenorhynchus","Lagenorhynchus albirostris"
"188","ASV_208","Low","762748","Eukaryota","Chordata","Actinopteri","Cichliformes","Cichlidae","Astronotus","Astronotus sp. HLF-2010"
"189","ASV_209","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"190","ASV_210","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"191","ASV_212","High","9742","Eukaryota","Chordata","Mammalia","Artiodactyla","Phocoenidae","Phocoena","Phocoena phocoena"
"192","ASV_213","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"193","ASV_214","Low","89462","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bubalus","Bubalus bubalis"
"194","ASV_215","High-MH","None","Eukaryota","Chordata","Actinopteri","Cypriniformes","Cyprinidae",NA,NA
"195","ASV_216","Low","9771","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus"
"196","ASV_217","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"197","ASV_218","High","47308","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Neogobius","Neogobius melanostomus"
"198","ASV_219","High","329339","Eukaryota","Chordata","Actinopteri","Cichliformes","Cichlidae","Heroina","Heroina isonycterina"
"199","ASV_222","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"200","ASV_223","High-MH","None","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Acanthurus",NA
"201","ASV_224","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"202","ASV_226","Low","124756","Eukaryota","Chordata","Mammalia","Chiroptera","Rhinopomatidae","Rhinopoma","Rhinopoma hardwickii"
"203","ASV_227","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"204","ASV_228","Low","39293","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Cystophora","Cystophora cristata"
"205","ASV_229","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"206","ASV_230","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"207","ASV_231","Low","39089","Eukaryota","Chordata","Mammalia","Carnivora","Phocidae","Phoca","Phoca groenlandica"
"208","ASV_234","Low","138695","Eukaryota","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carollia","Carollia brevicauda"
"209","ASV_235","Low","138695","Eukaryota","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carollia","Carollia brevicauda"
"210","ASV_236","Low","9913","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"211","ASV_237","Low","138695","Eukaryota","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carollia","Carollia brevicauda"
"212","ASV_238","Low","9913","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus"
"213","ASV_239","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"214","ASV_240","Low","9767","Eukaryota","Chordata","Mammalia","Artiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata"
"215","ASV_241","Low","30960","Eukaryota","Chordata","Actinopteri","Osmeriformes","Salangidae","Mallotus","Mallotus villosus"
"216","ASV_242","High-MH","None","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Acanthurus",NA
"217","ASV_243","Low","138695","Eukaryota","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carollia","Carollia brevicauda"
"218","ASV_244","Low","47308","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Neogobius","Neogobius melanostomus"
"219","ASV_245","High-MH","None","Eukaryota","Chordata","Actinopteri","Osmeriformes",NA,NA,NA
"220","ASV_246","Low","9606","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
