"","GC6_000_1","GC6_000_2","GC6_000_3","GC6_000_4","GC6_000_5","GC6_000_6","GC6_000_7","GC6_000_8","GC6_004_1","GC6_004_2","GC6_004_3","GC6_004_4","GC6_004_5","GC6_004_6","GC6_004_7","GC6_004_8","GC6_008_1","GC6_008_2","GC6_008_3","GC6_008_4","GC6_008_5","GC6_008_6","GC6_008_7","GC6_008_8","GC6_012_1","GC6_012_2","GC6_012_3","GC6_012_4","GC6_012_5","GC6_012_6","GC6_012_7","GC6_012_8","GC6_016_1","GC6_016_2","GC6_016_3","GC6_016_4","GC6_016_5","GC6_016_6","GC6_016_7","GC6_016_8","GC6_020_1","GC6_020_2","GC6_020_3","GC6_020_4","GC6_020_5","GC6_020_6","GC6_020_7","GC6_020_8","GC6_024_1","GC6_024_2","GC6_024_3","GC6_024_4","GC6_024_5","GC6_024_6","GC6_024_7","GC6_024_8","GC6_028_1","GC6_028_2","GC6_028_3","GC6_028_4","GC6_028_5","GC6_028_6","GC6_028_7","GC6_028_8","GC6_032_1","GC6_032_2","GC6_032_3","GC6_032_4","GC6_032_5","GC6_032_6","GC6_032_7","GC6_032_8","GC6_036_1","GC6_036_2","GC6_036_3","GC6_036_4","GC6_036_5","GC6_036_6","GC6_036_7","GC6_036_8","GC6_040_1","GC6_040_2","GC6_040_3","GC6_040_4","GC6_040_5","GC6_040_6","GC6_040_7","GC6_040_8","GC6_044_1","GC6_044_2","GC6_044_3","GC6_044_4","GC6_044_5","GC6_044_6","GC6_044_7","GC6_044_8","GC6_048_1","GC6_048_2","GC6_048_3","GC6_048_4","GC6_048_5","GC6_048_6","GC6_048_7","GC6_048_8","GC6_052_1","GC6_052_2","GC6_052_3","GC6_052_4","GC6_052_5","GC6_052_6","GC6_052_7","GC6_052_8","GC6_056_1","GC6_056_2","GC6_056_3","GC6_056_4","GC6_056_5","GC6_056_6","GC6_056_7","GC6_056_8","GC6_060_1","GC6_060_2","GC6_060_3","GC6_060_4","GC6_060_5","GC6_060_6","GC6_060_7","GC6_060_8","GC6_064_1","GC6_064_2","GC6_064_3","GC6_064_4","GC6_064_5","GC6_064_6","GC6_064_7","GC6_064_8","GC6_068_1","GC6_068_2","GC6_068_3","GC6_068_4","GC6_068_5","GC6_068_6","GC6_068_7","GC6_068_8","GC6_072_1","GC6_072_2","GC6_072_3","GC6_072_4","GC6_072_5","GC6_072_6","GC6_072_7","GC6_072_8","GC6_076_1","GC6_076_2","GC6_076_3","GC6_076_4","GC6_076_5","GC6_076_6","GC6_076_7","GC6_076_8","GC6_080_1","GC6_080_2","GC6_080_3","GC6_080_4","GC6_080_5","GC6_080_6","GC6_080_7","GC6_080_8","GC6_084_1","GC6_084_2","GC6_084_3","GC6_084_4","GC6_084_5","GC6_084_6","GC6_084_7","GC6_084_8","GC6_088_1","GC6_088_2","GC6_088_3","GC6_088_4","GC6_088_5","GC6_088_6","GC6_088_7","GC6_088_8","GC6_092_1","GC6_092_2","GC6_092_3","GC6_092_4","GC6_092_5","GC6_092_6","GC6_092_7","GC6_092_8","GC6_096_1","GC6_096_2","GC6_096_3","GC6_096_4","GC6_096_5","GC6_096_6","GC6_096_7","GC6_096_8","GC6_100_1","GC6_100_2","GC6_100_3","GC6_100_4","GC6_100_5","GC6_100_6","GC6_100_7","GC6_100_8","GC6_104_1","GC6_104_2","GC6_104_3","GC6_104_4","GC6_104_5","GC6_104_6","GC6_104_7","GC6_104_8","GC6_108_1","GC6_108_2","GC6_108_3","GC6_108_4","GC6_108_5","GC6_108_6","GC6_108_7","GC6_108_8","GC6_112_1","GC6_112_2","GC6_112_3","GC6_112_4","GC6_112_5","GC6_112_6","GC6_112_7","GC6_112_8","GC6_116_1","GC6_116_2","GC6_116_3","GC6_116_4","GC6_116_5","GC6_116_6","GC6_116_7","GC6_116_8","GC6_120_1","GC6_120_2","GC6_120_3","GC6_120_4","GC6_120_5","GC6_120_6","GC6_120_7","GC6_120_8","GC6_124_1","GC6_124_2","GC6_124_3","GC6_124_4","GC6_124_5","GC6_124_6","GC6_124_7","GC6_124_8","GC6_128_1","GC6_128_2","GC6_128_3","GC6_128_4","GC6_128_5","GC6_128_6","GC6_128_7","GC6_128_8","GC6_132_1","GC6_132_2","GC6_132_3","GC6_132_4","GC6_132_5","GC6_132_6","GC6_132_7","GC6_132_8","GC6_136_1","GC6_136_2","GC6_136_3","GC6_136_4","GC6_136_5","GC6_136_6","GC6_136_7","GC6_136_8","GC6_140_1","GC6_140_2","GC6_140_3","GC6_140_4","GC6_140_5","GC6_140_6","GC6_140_7","GC6_140_8","GC6_144_1","GC6_144_2","GC6_144_3","GC6_144_4","GC6_144_5","GC6_144_6","GC6_144_7","GC6_144_8","GC6_148_1","GC6_148_2","GC6_148_3","GC6_148_4","GC6_148_5","GC6_148_6","GC6_148_7","GC6_148_8","GC6_152_1","GC6_152_2","GC6_152_3","GC6_152_4","GC6_152_5","GC6_152_6","GC6_152_7","GC6_152_8","GC6_156_1","GC6_156_2","GC6_156_3","GC6_156_4","GC6_156_5","GC6_156_6","GC6_156_7","GC6_156_8","GC6_160_1","GC6_160_2","GC6_160_3","GC6_160_4","GC6_160_5","GC6_160_6","GC6_160_7","GC6_160_8","GC6_164_1","GC6_164_2","GC6_164_3","GC6_164_4","GC6_164_5","GC6_164_6","GC6_164_7","GC6_164_8","GC6_168_1","GC6_168_2","GC6_168_3","GC6_168_4","GC6_168_5","GC6_168_6","GC6_168_7","GC6_168_8","GC6_172_1","GC6_172_2","GC6_172_3","GC6_172_4","GC6_172_5","GC6_172_6","GC6_172_7","GC6_172_8","GC6_176_1","GC6_176_2","GC6_176_3","GC6_176_4","GC6_176_5","GC6_176_6","GC6_176_7","GC6_176_8","GC6_180_1","GC6_180_2","GC6_180_3","GC6_180_4","GC6_180_5","GC6_180_6","GC6_180_7","GC6_180_8","GC6_184_1","GC6_184_2","GC6_184_3","GC6_184_4","GC6_184_5","GC6_184_6","GC6_184_7","GC6_184_8","GC6_188_1","GC6_188_2","GC6_188_3","GC6_188_4","GC6_188_5","GC6_188_6","GC6_188_7","GC6_188_8","GC6_192_1","GC6_192_2","GC6_192_3","GC6_192_4","GC6_192_5","GC6_192_6","GC6_192_7","GC6_192_8"
"ASV_115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23224,0,0,0,0,0,0,0,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,824,0,0,4,794,968,68,4,0,1114,115,0,0,0,0,0,0,0,0,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,425,0,0,0,64,171,778,701,2071,936,27,409,11,543,0,0,1091,0,20418,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_121",58,97,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,36,29,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,31,0,0,19,21,0,0,0,0,117,0,158,0,26,0,0,101,109,0,26,21,0,25,340,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,31,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,144,23,0,0,0,0,0,0,310,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,66,76,70,94,0,0,34,0,0,0,0,0,0,0,4,0,94,0,0,0,135,0,0,232,0,30,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,36,0,0,0,0,50,14,0,96,148,32,0,0,170,0,0,0,0,0,0,0,0,49,24,0,143,0,0,48,68,35,116,0,24,14,0,76,195,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,22,0,36,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,19,0,0,47,0,0,0,0,0,21,0,0,0,37,0,0,0,0,0,4,0,47,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,49,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,15,0,0,15,34,68,0,0,122,0,227,0,23,0,0,0,0,0,0,72,18,15,0,0,0,61,31
"ASV_122",94,103,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,73,48,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,61,0,0,27,25,0,0,0,0,153,0,139,0,28,0,0,165,172,0,43,18,0,44,107,0,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,178,19,0,0,0,0,0,0,41,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,82,97,44,133,0,0,22,0,0,0,0,0,0,0,0,0,106,0,0,0,211,0,0,261,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,37,0,0,0,0,56,22,0,115,148,49,0,0,244,0,0,0,0,0,0,0,0,55,43,0,271,0,0,70,104,65,106,0,20,17,0,89,234,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,22,0,15,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,33,0,0,76,0,0,0,0,0,1819,0,0,0,57,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,71,0,0,0,0,0,0,41,0,0,0,0,0,0,22,0,0,0,46,0,0,26,57,84,0,0,148,0,591,0,38,0,0,0,0,0,0,165,26,18,0,0,0,432,54
"ASV_123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,92,0,0,0,0,0,0,0,0,0,11,85,0,0,0,4873,0,274,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1950,353,242,438,161,148,257,491,0,0,1514,156,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,79,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,144,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0
"ASV_124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_125",0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
